path,layer,language,purpose,imports,imported_by_references,runtime_usage,test_usage,docker_usage,makefile_usage,ci_usage,documentation_usage,dynamic_loading_risk,generated_or_handwritten,current_owner_responsibility,proposed_action,reason,deletion_confidence
scripts/verification/audit_repository_architecture.py,developer-tooling,Python,Reproducible audit or benchmark command.,"[""__future__"", ""__future__.annotations"", ""argparse"", ""ast"", ""collections"", ""collections.Counter"", ""collections.defaultdict"", ""csv"", ""datetime"", ""datetime.UTC"", ""datetime.datetime"", ""hashlib"", ""json"", ""os"", ""pathlib"", ""pathlib.Path"", ""re"", ""subprocess"", ""tomllib"", ""typing"", ""typing.Any"", ""typing.Iterable""]",[],False,False,False,False,False,True,True,handwritten,Developer tooling,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
scripts/verification/verify_protected_assets.py,developer-tooling,Python,Reproducible audit or benchmark command.,"[""__future__"", ""__future__.annotations"", ""argparse"", ""datetime"", ""datetime.UTC"", ""datetime.datetime"", ""hashlib"", ""json"", ""numpy"", ""onnxruntime"", ""pathlib"", ""pathlib.Path"", ""typing"", ""typing.Any""]",[],False,False,False,False,False,True,False,handwritten,Developer tooling,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/Dockerfile,public-api,Dockerfile,Container build or runtime service definition.,[],[],False,False,False,False,False,True,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/README.md,public-api,Markdown,"Architecture, operation, provenance, or historical documentation.",[],[],False,False,False,False,False,True,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/__init__.py,public-api,Python,HTTP routing and public/internal request handling.,[],[],False,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/api/__init__.py,public-api,Python,HTTP routing and public/internal request handling.,[],[],False,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/api/v1/__init__.py,public-api,Python,HTTP routing and public/internal request handling.,[],"[""services/api/app/api/v1/router.py""]",True,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/api/v1/recognitions.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.schemas.recognition"", ""app.schemas.recognition.PublicRecognitionResponse"", ""app.schemas.recognition.WordLandmarkRecognitionRequest"", ""app.services.recognition"", ""app.services.recognition.recognize_isolated_sign"", ""app.services.request_protection"", ""app.services.request_protection.enforce_recognition_request_limits"", ""fastapi"", ""fastapi.APIRouter"", ""fastapi.Request"", ""time"", ""time.perf_counter""]","[""services/api/app/api/v1/router.py""]",True,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/api/v1/router.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.api.v1"", ""app.api.v1.recognitions"", ""app.api.v1.speech"", ""app.api.v1.system"", ""fastapi"", ""fastapi.APIRouter""]","[""services/api/app/main.py""]",True,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/api/v1/speech.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.schemas.speech"", ""app.schemas.speech.SignSpeechRequest"", ""app.schemas.speech.SignSpeechResponse"", ""app.services.sign_speech"", ""app.services.sign_speech.synthesize_supported_sign"", ""fastapi"", ""fastapi.APIRouter""]","[""services/api/app/api/v1/router.py""]",True,False,False,True,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/api/v1/system.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.schemas.system"", ""app.schemas.system.HealthResponse"", ""app.schemas.system.VersionResponse"", ""asyncio"", ""fastapi"", ""fastapi.APIRouter"", ""httpx""]","[""services/api/app/api/v1/router.py"", ""services/api/app/main.py""]",True,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/clients/__init__.py,public-api,Python,HTTP routing and public/internal request handling.,[],[],False,False,False,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/clients/inference.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.ApiError"", ""app.schemas.recognition"", ""app.schemas.recognition.PredictionResponse"", ""app.schemas.recognition.RecognitionResponse"", ""app.schemas.recognition.WordLandmarkRecognitionRequest"", ""httpx"", ""logging""]","[""services/api/app/services/recognition.py""]",True,False,False,True,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/clients/speech.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.ApiError"", ""httpx"", ""typing"", ""typing.Any""]","[""services/api/app/services/sign_speech.py"", ""services/api/tests/test_speech_audio.py""]",True,True,False,True,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/core/config.py,public-api,Python,HTTP routing and public/internal request handling.,"[""functools"", ""functools.lru_cache"", ""pydantic"", ""pydantic.Field"", ""pydantic_settings"", ""pydantic_settings.BaseSettings"", ""pydantic_settings.SettingsConfigDict""]","[""services/api/app/api/v1/system.py"", ""services/api/app/clients/inference.py"", ""services/api/app/clients/speech.py"", ""services/api/app/main.py"", ""services/api/app/services/recognition.py"", ""services/api/app/services/request_protection.py"", ""services/api/app/services/supported_signs.py"", ""services/api/tests/test_recognition_modes.py"", ""services/api/tests/test_speech_audio.py"", ""services/api/tests/test_system.py""]",True,True,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/core/errors.py,public-api,Python,HTTP routing and public/internal request handling.,"[""fastapi"", ""fastapi.FastAPI"", ""fastapi.Request"", ""fastapi.exceptions"", ""fastapi.exceptions.RequestValidationError"", ""fastapi.responses"", ""fastapi.responses.JSONResponse"", ""typing"", ""typing.Any""]","[""services/api/app/clients/inference.py"", ""services/api/app/clients/speech.py"", ""services/api/app/main.py"", ""services/api/app/services/request_protection.py"", ""services/api/app/services/sign_speech.py"", ""services/api/app/services/supported_signs.py"", ""services/api/tests/test_recognition_modes.py"", ""services/api/tests/test_speech_audio.py""]",True,True,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/main.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.api.v1.router"", ""app.api.v1.router.api_router"", ""app.api.v1.system"", ""app.api.v1.system.api_health"", ""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.error_payload"", ""app.core.errors.install_error_handlers"", ""app.services.request_protection"", ""app.services.request_protection.recognition_payload_size_error"", ""collections.abc"", ""collections.abc.Awaitable"", ""collections.abc.Callable"", ""fastapi"", ""fastapi.FastAPI"", ""fastapi.Request"", ""fastapi.middleware.cors"", ""fastapi.middleware.cors.CORSMiddleware"", ""fastapi.responses"", ""fastapi.responses.JSONResponse"", ""fastapi.responses.Response""]","[""services/api/tests/conftest.py"", ""services/api/tests/test_recognition_modes.py""]",True,True,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/schemas/recognition.py,public-api,Python,Data contract or schema definition.,"[""math"", ""math.isfinite"", ""pydantic"", ""pydantic.BaseModel"", ""pydantic.ConfigDict"", ""pydantic.Field"", ""pydantic.field_validator"", ""pydantic.model_validator"", ""typing"", ""typing.Literal"", ""uuid"", ""uuid.UUID""]","[""services/api/app/api/v1/recognitions.py"", ""services/api/app/clients/inference.py"", ""services/api/app/services/recognition.py"", ""services/api/tests/test_recognition_modes.py""]",True,True,False,False,False,True,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/schemas/speech.py,public-api,Python,Data contract or schema definition.,"[""pydantic"", ""pydantic.BaseModel"", ""pydantic.ConfigDict"", ""pydantic.Field"", ""typing"", ""typing.Literal""]","[""services/api/app/api/v1/speech.py"", ""services/api/app/services/sign_speech.py""]",True,False,False,True,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/schemas/system.py,public-api,Python,Data contract or schema definition.,"[""pydantic"", ""pydantic.BaseModel""]","[""services/api/app/api/v1/system.py""]",True,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/app/services/recognition.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.clients.inference"", ""app.clients.inference.predict_sequence"", ""app.core.config"", ""app.core.config.get_settings"", ""app.schemas.recognition"", ""app.schemas.recognition.PublicRecognitionResponse"", ""app.schemas.recognition.WordLandmarkRecognitionRequest"", ""time"", ""time.perf_counter""]","[""services/api/app/api/v1/recognitions.py""]",True,False,False,False,False,True,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/services/request_protection.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.ApiError"", ""datetime"", ""datetime.UTC"", ""datetime.datetime"", ""fastapi"", ""fastapi.Request""]","[""services/api/app/api/v1/recognitions.py"", ""services/api/app/main.py"", ""services/api/tests/conftest.py"", ""services/api/tests/test_recognition_modes.py""]",True,True,False,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/services/sign_speech.py,public-api,Python,HTTP routing and public/internal request handling.,"[""app.clients.speech"", ""app.clients.speech.SpeechServiceClient"", ""app.core.errors"", ""app.core.errors.ApiError"", ""app.schemas.speech"", ""app.schemas.speech.SignSpeechAudioResponse"", ""app.schemas.speech.SignSpeechRequest"", ""app.schemas.speech.SignSpeechResponse"", ""app.services.supported_signs"", ""app.services.supported_signs.resolve_supported_sign""]","[""services/api/app/api/v1/speech.py""]",True,False,False,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/app/services/supported_signs.py,public-api,Python,HTTP routing and public/internal request handling.,"[""__future__"", ""__future__.annotations"", ""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.ApiError"", ""hashlib"", ""json"", ""pathlib"", ""pathlib.Path"", ""re"", ""typing"", ""typing.NoReturn"", ""typing.cast""]","[""services/api/app/services/sign_speech.py""]",True,False,False,False,False,False,False,handwritten,Public API service,SIMPLIFY,Active API core; retain while tightening responsibility boundaries.,1.0
services/api/pyproject.toml,public-api,TOML,HTTP routing and public/internal request handling.,[],[],False,False,True,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/requirements.lock,public-api,Other,HTTP routing and public/internal request handling.,[],[],False,False,True,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/tests/conftest.py,public-api,Python,Automated verification or deterministic test fixture.,"[""app.main"", ""app.main.app"", ""app.services.request_protection"", ""app.services.request_protection.clear_rate_limit_state"", ""collections.abc"", ""collections.abc.Iterator"", ""fastapi.testclient"", ""fastapi.testclient.TestClient"", ""os"", ""pytest""]",[],False,True,False,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/tests/test_recognition_modes.py,public-api,Python,Automated verification or deterministic test fixture.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.ApiError"", ""app.main"", ""app.main.app"", ""app.schemas.recognition"", ""app.schemas.recognition.PredictionResponse"", ""app.schemas.recognition.RecognitionResponse"", ""app.services.request_protection"", ""app.services.request_protection.clear_rate_limit_state"", ""collections.abc"", ""collections.abc.Callable"", ""fastapi.testclient"", ""fastapi.testclient.TestClient"", ""httpx"", ""json"", ""os"", ""pathlib"", ""pathlib.Path"", ""pytest"", ""subprocess"", ""sys""]",[],False,True,False,False,False,True,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/tests/test_speech_audio.py,public-api,Python,Automated verification or deterministic test fixture.,"[""app.clients.speech"", ""app.clients.speech.SpeechServiceClient"", ""app.core.config"", ""app.core.config.get_settings"", ""app.core.errors"", ""app.core.errors.ApiError"", ""base64"", ""collections.abc"", ""collections.abc.Iterator"", ""fastapi.testclient"", ""fastapi.testclient.TestClient"", ""hashlib"", ""json"", ""pathlib"", ""pathlib.Path"", ""pytest""]",[],False,True,False,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/api/tests/test_system.py,public-api,Python,Automated verification or deterministic test fixture.,"[""app.core.config"", ""app.core.config.get_settings"", ""fastapi.testclient"", ""fastapi.testclient.TestClient"", ""pathlib"", ""pathlib.Path"", ""pytest""]",[],False,True,False,False,False,False,False,handwritten,Public API service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/Dockerfile,inference-runtime,Dockerfile,Container build or runtime service definition.,[],[],False,False,False,False,False,True,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/README.md,inference-runtime,Markdown,"Architecture, operation, provenance, or historical documentation.",[],[],False,False,False,False,False,True,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/__init__.py,inference-runtime,Python,"Repository source, configuration, or governance asset.",[],[],False,False,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/api/__init__.py,inference-runtime,Python,HTTP routing and public/internal request handling.,[],[],False,False,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/api/routes.py,inference-runtime,Python,HTTP routing and public/internal request handling.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.runtime.model_loader"", ""app.runtime.model_loader.model_loader"", ""app.runtime.prediction"", ""app.runtime.prediction.PredictionService"", ""app.schemas.prediction"", ""app.schemas.prediction.PredictionResponse"", ""app.schemas.prediction.WordLandmarkSequenceRequest"", ""fastapi"", ""fastapi.APIRouter"", ""fastapi.HTTPException""]","[""services/inference/app/main.py""]",True,False,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/core/config.py,inference-runtime,Python,"Repository source, configuration, or governance asset.","[""functools"", ""functools.lru_cache"", ""pydantic"", ""pydantic.Field"", ""pydantic_settings"", ""pydantic_settings.BaseSettings"", ""pydantic_settings.SettingsConfigDict""]","[""services/inference/app/api/routes.py"", ""services/inference/app/main.py"", ""services/inference/app/model_package/onnx_model.py"", ""services/inference/app/runtime/model_loader.py"", ""services/inference/app/runtime/prediction.py"", ""services/inference/tests/test_inference.py"", ""services/inference/tests/test_word_model_package.py""]",True,True,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/main.py,inference-runtime,Python,"Repository source, configuration, or governance asset.","[""app.api.routes"", ""app.api.routes.router"", ""app.core.config"", ""app.core.config.get_settings"", ""fastapi"", ""fastapi.FastAPI""]","[""services/inference/tests/test_inference.py""]",True,True,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/model_package/__init__.py,inference-runtime,Python,"Repository source, configuration, or governance asset.",[],[],False,False,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/model_package/metadata.py,inference-runtime,Python,"Repository source, configuration, or governance asset.","[""__future__"", ""__future__.annotations"", ""dataclasses"", ""dataclasses.dataclass""]","[""services/inference/app/model_package/onnx_model.py""]",True,False,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/model_package/onnx_model.py,inference-runtime,Python,"Repository source, configuration, or governance asset.","[""__future__"", ""__future__.annotations"", ""app.core.config"", ""app.core.config.get_settings"", ""app.model_package.metadata"", ""app.model_package.metadata.ModelMetadata"", ""app.schemas.prediction"", ""app.schemas.prediction.ConfidenceLevel"", ""app.schemas.prediction.Decision"", ""app.schemas.prediction.PredictionItem"", ""app.schemas.prediction.WordLandmarkSequenceRequest"", ""hashlib"", ""json"", ""math"", ""math.isclose"", ""math.isfinite"", ""numpy"", ""onnxruntime"", ""pathlib"", ""pathlib.Path"", ""re"", ""typing"", ""typing.Protocol"", ""typing.cast""]","[""services/inference/app/runtime/model_loader.py"", ""services/inference/tests/test_word_model_package.py""]",True,True,False,False,False,True,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/runtime/__init__.py,inference-runtime,Python,"Repository source, configuration, or governance asset.",[],[],False,False,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/runtime/model_loader.py,inference-runtime,Python,"Repository source, configuration, or governance asset.","[""__future__"", ""__future__.annotations"", ""app.core.config"", ""app.core.config.get_settings"", ""app.model_package.onnx_model"", ""app.model_package.onnx_model.OnnxModel""]","[""services/inference/app/api/routes.py"", ""services/inference/app/runtime/prediction.py"", ""services/inference/tests/test_inference.py""]",True,True,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/runtime/prediction.py,inference-runtime,Python,"Repository source, configuration, or governance asset.","[""app.core.config"", ""app.core.config.get_settings"", ""app.runtime.model_loader"", ""app.runtime.model_loader.ModelLoader"", ""app.runtime.model_loader.model_loader"", ""app.schemas.prediction"", ""app.schemas.prediction.ModelInfo"", ""app.schemas.prediction.PredictionResponse"", ""app.schemas.prediction.WordLandmarkSequenceRequest"", ""threading"", ""threading.BoundedSemaphore"", ""time"", ""time.perf_counter"", ""uuid"", ""uuid.uuid4""]","[""services/inference/app/api/routes.py"", ""services/inference/tests/test_inference.py""]",True,True,False,False,False,True,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/app/schemas/prediction.py,inference-runtime,Python,Data contract or schema definition.,"[""math"", ""math.isfinite"", ""pydantic"", ""pydantic.BaseModel"", ""pydantic.ConfigDict"", ""pydantic.Field"", ""pydantic.field_validator"", ""pydantic.model_validator"", ""typing"", ""typing.Literal"", ""uuid"", ""uuid.UUID""]","[""services/inference/app/api/routes.py"", ""services/inference/app/model_package/onnx_model.py"", ""services/inference/app/runtime/prediction.py"", ""services/inference/tests/test_inference.py"", ""services/inference/tests/test_word_model_package.py""]",True,True,False,False,False,True,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/pyproject.toml,inference-runtime,TOML,"Repository source, configuration, or governance asset.",[],[],False,False,True,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/requirements.lock,inference-runtime,Other,"Repository source, configuration, or governance asset.",[],[],False,False,True,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/tests/test_inference.py,inference-runtime,Python,Automated verification or deterministic test fixture.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.main"", ""app.main.app"", ""app.runtime.model_loader"", ""app.runtime.model_loader.model_loader"", ""app.runtime.prediction"", ""app.runtime.prediction.PredictionService"", ""app.schemas.prediction"", ""app.schemas.prediction.PredictionItem"", ""app.schemas.prediction.WordLandmarkSequenceRequest"", ""collections.abc"", ""collections.abc.Iterator"", ""fastapi.testclient"", ""fastapi.testclient.TestClient"", ""pytest""]",[],False,True,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/inference/tests/test_word_model_package.py,inference-runtime,Python,Automated verification or deterministic test fixture.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.model_package.onnx_model"", ""app.model_package.onnx_model.OnnxModel"", ""app.schemas.prediction"", ""app.schemas.prediction.WordLandmarkSequenceRequest"", ""collections.abc"", ""collections.abc.Iterator"", ""hashlib"", ""json"", ""numpy"", ""onnxruntime"", ""pathlib"", ""pathlib.Path"", ""pytest""]",[],False,True,False,False,False,False,False,handwritten,ONNX inference service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/Dockerfile,speech-runtime,Dockerfile,Container build or runtime service definition.,[],[],False,False,False,False,False,True,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/README.md,speech-runtime,Markdown,"Architecture, operation, provenance, or historical documentation.",[],[],False,False,False,False,False,True,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/__init__.py,speech-runtime,Python,"Repository source, configuration, or governance asset.",[],[],False,False,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/api/__init__.py,speech-runtime,Python,HTTP routing and public/internal request handling.,[],[],False,False,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/api/routes.py,speech-runtime,Python,HTTP routing and public/internal request handling.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.providers.local"", ""app.providers.local.LocalSpeechProvider"", ""app.providers.local.SpeechProvider"", ""app.schemas.synthesis"", ""app.schemas.synthesis.SynthesisRequest"", ""app.schemas.synthesis.SynthesisResult"", ""app.services.synthesis_service"", ""app.services.synthesis_service.SynthesisService"", ""fastapi"", ""fastapi.APIRouter"", ""fastapi.Depends"", ""fastapi.HTTPException"", ""typing"", ""typing.Annotated""]","[""services/speech/app/main.py"", ""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/core/config.py,speech-runtime,Python,"Repository source, configuration, or governance asset.","[""functools"", ""functools.lru_cache"", ""pydantic_settings"", ""pydantic_settings.BaseSettings"", ""pydantic_settings.SettingsConfigDict""]","[""services/speech/app/api/routes.py"", ""services/speech/app/providers/local.py"", ""services/speech/app/services/synthesis_service.py"", ""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/main.py,speech-runtime,Python,"Repository source, configuration, or governance asset.","[""app.api.routes"", ""app.api.routes.router"", ""fastapi"", ""fastapi.FastAPI""]","[""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/providers/local.py,speech-runtime,Python,"Repository source, configuration, or governance asset.","[""app.core.config"", ""app.core.config.get_settings"", ""app.providers.system_tts"", ""app.providers.system_tts.synthesize_arabic_speech"", ""app.providers.system_tts.system_tts_available"", ""app.schemas.synthesis"", ""app.schemas.synthesis.Voice"", ""app.services.audio_validation"", ""app.services.audio_validation.validate_wav"", ""dataclasses"", ""dataclasses.dataclass"", ""typing"", ""typing.Protocol""]","[""services/speech/app/api/routes.py"", ""services/speech/app/services/synthesis_service.py"", ""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/providers/system_tts.py,speech-runtime,Python,"Repository source, configuration, or governance asset.","[""__future__"", ""__future__.annotations"", ""pathlib"", ""pathlib.Path"", ""shutil"", ""subprocess"", ""tempfile""]","[""services/speech/app/providers/local.py""]",True,False,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/schemas/__init__.py,speech-runtime,Python,Data contract or schema definition.,[],[],False,False,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/schemas/synthesis.py,speech-runtime,Python,Data contract or schema definition.,"[""pydantic"", ""pydantic.BaseModel"", ""pydantic.ConfigDict"", ""pydantic.Field"", ""typing"", ""typing.Literal""]","[""services/speech/app/api/routes.py"", ""services/speech/app/providers/local.py"", ""services/speech/app/services/synthesis_service.py"", ""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/services/audio_validation.py,speech-runtime,Python,Application orchestration or external service boundary.,"[""dataclasses"", ""dataclasses.dataclass"", ""hashlib"", ""io"", ""wave""]","[""services/speech/app/providers/local.py"", ""services/speech/app/services/synthesis_service.py""]",True,False,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/services/synthesis_service.py,speech-runtime,Python,Application orchestration or external service boundary.,"[""app.core.config"", ""app.core.config.get_settings"", ""app.providers.local"", ""app.providers.local.LocalSpeechProvider"", ""app.providers.local.SpeechProvider"", ""app.providers.local.SynthesisInput"", ""app.schemas.synthesis"", ""app.schemas.synthesis.AudioMetadata"", ""app.schemas.synthesis.SynthesisRequest"", ""app.schemas.synthesis.SynthesisResult"", ""app.services.audio_validation"", ""app.services.audio_validation.validate_wav"", ""app.services.text_normalization"", ""app.services.text_normalization.normalize_darija"", ""app.services.text_validation"", ""app.services.text_validation.validate_text"", ""base64"", ""hashlib"", ""threading"", ""threading.BoundedSemaphore"", ""uuid""]","[""services/speech/app/api/routes.py"", ""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/services/text_normalization.py,speech-runtime,Python,Application orchestration or external service boundary.,"[""dataclasses"", ""dataclasses.dataclass"", ""dataclasses.field"", ""re"", ""unicodedata""]","[""services/speech/app/services/synthesis_service.py"", ""services/speech/tests/test_speech_service.py""]",True,True,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/app/services/text_validation.py,speech-runtime,Python,Application orchestration or external service boundary.,"[""re""]","[""services/speech/app/services/synthesis_service.py""]",True,False,False,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/pyproject.toml,speech-runtime,TOML,"Repository source, configuration, or governance asset.",[],[],False,False,True,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
services/speech/requirements.lock,speech-runtime,Other,"Repository source, configuration, or governance asset.",[],[],False,False,True,False,False,False,False,handwritten,Local speech service,KEEP,"Active source, test, configuration, evidence, or protected provenance.",1.0
