dataset_source,dataset_version,mode,category,original_relative_path,current_relative_path,original_filename,raw_label,normalized_label_ar,label_key,variant_index,extension,sha256,size_bytes,duration_seconds,fps,frame_count,width,height,readable,validation_errors,split
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/17 (إِشَارَة 6).mp4,raw/mosl_videos_dataset_Numbers/17 (إِشَارَة 6).mp4,17 (إِشَارَة 6).mp4,17 (إِشَارَة 6),17,17,6,.mp4,770f0047679f62d4dc3c50c6b46ca54204323195f4936eeb5aa93c1b9b95ce3e,118404,3.08,25.0,77,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/18 (إِشَارَة 1).mp4,18 (إِشَارَة 1).mp4,18 (إِشَارَة 1),18,18,1,.mp4,7f39ace471d1ad70e8417f350801c2950dac43c7efdacc729bbff8cbc1e694f4,114173,5.1,30.0,153,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/18 (إِشَارَة 2).mp4,18 (إِشَارَة 2).mp4,18 (إِشَارَة 2),18,18,2,.mp4,ef9bf420fa043573652b6e2f23b00f3668cef2e1b5db8db7a839de8231f919e9,72658,4.066667,30.0,122,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 3).mp4,raw/mosl_videos_dataset_Numbers/18 (إِشَارَة 3).mp4,18 (إِشَارَة 3).mp4,18 (إِشَارَة 3),18,18,3,.mp4,2d7108aa2122adee335a07005f495d8c0eced2956667d7e5c62af11f827f8d8e,87195,5.433333,30.0,163,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 4).mp4,raw/mosl_videos_dataset_Numbers/18 (إِشَارَة 4).mp4,18 (إِشَارَة 4).mp4,18 (إِشَارَة 4),18,18,4,.mp4,8fc4d363a65bba7678e19fec46e4a64c84511f11049be6afd4d7c5b9d5cf1cc6,147443,3.76,25.0,94,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 5).mp4,raw/mosl_videos_dataset_Numbers/18 (إِشَارَة 5).mp4,18 (إِشَارَة 5).mp4,18 (إِشَارَة 5),18,18,5,.mp4,c9ce5e5b6ce4c8300441fe258d6b2298f3cb55d798becd40563de329856713a7,113647,3.08,25.0,77,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/18 (إِشَارَة 6).mp4,raw/mosl_videos_dataset_Numbers/18 (إِشَارَة 6).mp4,18 (إِشَارَة 6).mp4,18 (إِشَارَة 6),18,18,6,.mp4,67dfb9ffc0c94cee3e5959707144ab2a31464516f0d8bfa7f303039f11957c79,128693,3.64,25.0,91,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/19 (إِشَارَة 1).mp4,19 (إِشَارَة 1).mp4,19 (إِشَارَة 1),19,19,1,.mp4,584a9f035f5e1d03044e2ae9aa6831b18e573452a41a62d9e50363c462f2fdfd,100895,4.2,30.0,126,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/19 (إِشَارَة 2).mp4,19 (إِشَارَة 2).mp4,19 (إِشَارَة 2),19,19,2,.mp4,7fc48417a62a71f6e0193b5b4902be20e838819576d2831e07264eb68aa05271,80923,5.0,30.0,150,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 3).mp4,raw/mosl_videos_dataset_Numbers/19 (إِشَارَة 3).mp4,19 (إِشَارَة 3).mp4,19 (إِشَارَة 3),19,19,3,.mp4,b75860060efe2e05d7042a13c50fa57a6f0aa0b170423cd126d196bb91aa5262,94098,5.7,30.0,171,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 4).mp4,raw/mosl_videos_dataset_Numbers/19 (إِشَارَة 4).mp4,19 (إِشَارَة 4).mp4,19 (إِشَارَة 4),19,19,4,.mp4,f744d87c2f2579cbbc302cfb60a4ecd5f0081428efbf63a51dea881357e1bab3,168833,4.12,25.0,103,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 5).mp4,raw/mosl_videos_dataset_Numbers/19 (إِشَارَة 5).mp4,19 (إِشَارَة 5).mp4,19 (إِشَارَة 5),19,19,5,.mp4,49c35bbe28579ee418f4564d23558acee4e761624372e5bbe8079f00df2cffc4,110198,3.12,25.0,78,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/19 (إِشَارَة 6).mp4,raw/mosl_videos_dataset_Numbers/19 (إِشَارَة 6).mp4,19 (إِشَارَة 6).mp4,19 (إِشَارَة 6),19,19,6,.mp4,708055d969920a9b327f997ac156e074eb06768a9e2f16308ca73779201bd9b8,122859,3.44,25.0,86,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/2.mp4,raw/mosl_videos_dataset_Numbers/2.mp4,2.mp4,2,2,2,1,.mp4,3f6ab364eb6e1ae312fc6b339d0e1087481eac0ad5613c7ca48dd8e14d72cf91,54415,2.6,25.0,65,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/20 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/20 (إِشَارَة 1).mp4,20 (إِشَارَة 1).mp4,20 (إِشَارَة 1),20,20,1,.mp4,90dc2c7596fc361bf01294d29999b0045c93134dc5912f51e4c14c364fba06b9,96914,5.6,25.0,140,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/20 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/20 (إِشَارَة 2).mp4,20 (إِشَارَة 2).mp4,20 (إِشَارَة 2),20,20,2,.mp4,4567dc895d2152e0b098980eabd18884417dcbf1dbc0ae081f4d89ece08b71e7,84876,4.633333,30.0,139,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/21 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/21 (إِشَارَة 1).mp4,21 (إِشَارَة 1).mp4,21 (إِشَارَة 1),21,21,1,.mp4,6f2fe6872319f1317a62cbddec037d3655bc83e8f3ac67bb5de5cc3f250f92d9,55736,2.56,25.0,64,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/21 (إِشَارَة 3).mp4,raw/mosl_videos_dataset_Numbers/21 (إِشَارَة 3).mp4,21 (إِشَارَة 3).mp4,21 (إِشَارَة 3),21,21,3,.mp4,f0cdc14254ded76eea2b5192b16d481622cd73fe50c9d027066cf06f655bd2cf,78583,4.72,25.0,118,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/22 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/22 (إِشَارَة 1).mp4,22 (إِشَارَة 1).mp4,22 (إِشَارَة 1),22,22,1,.mp4,466d29f773c80768ad12b0531647354186bae6634154f2dabc610b237dd2dd67,61675,3.12,25.0,78,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/22 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/22 (إِشَارَة 2).mp4,22 (إِشَارَة 2).mp4,22 (إِشَارَة 2),22,22,2,.mp4,7b785dae559d81fd60233807af016a6260dcbd91aa06609680ed097cc49af3bc,74476,4.76,25.0,119,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/23 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/23 (إِشَارَة 1).mp4,23 (إِشَارَة 1).mp4,23 (إِشَارَة 1),23,23,1,.mp4,7d11c1110a92d76e03dd0497947b1dd59e2e76ff2d9ded3386b0a4112964e4d9,59644,3.08,25.0,77,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/23 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/23 (إِشَارَة 2).mp4,23 (إِشَارَة 2).mp4,23 (إِشَارَة 2),23,23,2,.mp4,a2333b6e76c3b159cce781bbe5d76ad97758d2d3b57a25589ee298fe5d420e4a,72289,4.32,25.0,108,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/24 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/24 (إِشَارَة 1).mp4,24 (إِشَارَة 1).mp4,24 (إِشَارَة 1),24,24,1,.mp4,b74aaf218a29ba31137f55a48ed34c3b834fd541388428ead032b6e65285f9d8,55528,2.72,25.0,68,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/24 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/24 (إِشَارَة 2).mp4,24 (إِشَارَة 2).mp4,24 (إِشَارَة 2),24,24,2,.mp4,fba0b55c7a6fbb012639e3c7183f7f853fa851c5f91ae6e4171f77dec7590689,78888,5.12,25.0,128,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/25 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/25 (إِشَارَة 1).mp4,25 (إِشَارَة 1).mp4,25 (إِشَارَة 1),25,25,1,.mp4,a74ef4f01a2131002b7ed8fb2f2ad5093b1ae43844dea127b290a62cfaacadbe,55810,2.72,25.0,68,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/25 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/25 (إِشَارَة 2).mp4,25 (إِشَارَة 2).mp4,25 (إِشَارَة 2),25,25,2,.mp4,e5fd9099fb781d1017c15d0d80b472d7d3aa33b25cbc5a0a41223fa896242140,80762,5.2,25.0,130,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/26 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/26 (إِشَارَة 1).mp4,26 (إِشَارَة 1).mp4,26 (إِشَارَة 1),26,26,1,.mp4,628e31e27f0b58c0929c3b6f5f116e799849f908d544b38d102f15c84dbb53c5,71217,2.6,25.0,65,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/26 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/26 (إِشَارَة 2).mp4,26 (إِشَارَة 2).mp4,26 (إِشَارَة 2),26,26,2,.mp4,08b4e2476c773785103456e2fd489ea6cad93bef9c086d7f54cd4192c4b00222,107331,5.48,25.0,137,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/27 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/27 (إِشَارَة 1).mp4,27 (إِشَارَة 1).mp4,27 (إِشَارَة 1),27,27,1,.mp4,ae72f3b5191825b7dd1a8d704ba9fe82048e16f7c382175855ea6a2549e68169,81885,3.48,25.0,87,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/27 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/27 (إِشَارَة 2).mp4,27 (إِشَارَة 2).mp4,27 (إِشَارَة 2),27,27,2,.mp4,cfb0b4dab49ce9eb7d008af0a5a889e960015a3a1c8ce7544f57e8521448ab2b,106265,5.52,25.0,138,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/28 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/28 (إِشَارَة 1).mp4,28 (إِشَارَة 1).mp4,28 (إِشَارَة 1),28,28,1,.mp4,069cc3430ebd6fba9f053273db93cbc1462bd2db81aac77b7efd3f26071ffceb,78059,2.92,25.0,73,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/28 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/28 (إِشَارَة 2).mp4,28 (إِشَارَة 2).mp4,28 (إِشَارَة 2),28,28,2,.mp4,b5a7daa3b38676d41691a6736e0df2fd3cc594e0eb83709a6fa2610273f51fd9,106777,5.24,25.0,131,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/29 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/29 (إِشَارَة 1).mp4,29 (إِشَارَة 1).mp4,29 (إِشَارَة 1),29,29,1,.mp4,3ad9a7e5ae6bb2c94b791f405fc1d2fe5e1a859dd5379569346fd204a3878797,78338,3.08,25.0,77,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/29 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/29 (إِشَارَة 2).mp4,29 (إِشَارَة 2).mp4,29 (إِشَارَة 2),29,29,2,.mp4,9eea08f433165ea8c4a1034666ff80823c8d40e1eb4fe4c70a37de8d0cc0eb62,109568,5.52,25.0,138,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/3 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/3 (إِشَارَة 1).mp4,3 (إِشَارَة 1).mp4,3 (إِشَارَة 1),3,3,1,.mp4,090db93514305c21f10333bd84c0b23a2b9c5c762979339c52020e44fe0cd741,52010,2.08,25.0,52,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/3 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/3 (إِشَارَة 2).mp4,3 (إِشَارَة 2).mp4,3 (إِشَارَة 2),3,3,2,.mp4,c41d507370ad5c61ec38e6324ee9b6f8d16610b5046d1c4efbdacc0c4ed53336,66796,4.4,30.0,132,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/30 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/30 (إِشَارَة 1).mp4,30 (إِشَارَة 1).mp4,30 (إِشَارَة 1),30,30,1,.mp4,ec62fe65cde08ae33853e3d9df59da63b28d0d91137717ee2b6b927c62c627fd,61644,3.16,25.0,79,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/30 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/30 (إِشَارَة 2).mp4,30 (إِشَارَة 2).mp4,30 (إِشَارَة 2),30,30,2,.mp4,d5503d14b8352f222a3cf72c8e713a344ab1bd7f796530d1f41e84e18d6c3e1e,64009,2.966667,30.0,89,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/31 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/31 (إِشَارَة 1).mp4,31 (إِشَارَة 1).mp4,31 (إِشَارَة 1),31,31,1,.mp4,de908153f3ec2639bacac840adec8b61984058af1fbe2546d7bcef4114e8165b,55600,2.6,25.0,65,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/31 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/31 (إِشَارَة 2).mp4,31 (إِشَارَة 2).mp4,31 (إِشَارَة 2),31,31,2,.mp4,25b56b880b001915e0fd139bfc273d5b7db30a316b849e94a1e7c5c897a5d5ff,90123,3.64,25.0,91,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/32 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/32 (إِشَارَة 1).mp4,32 (إِشَارَة 1).mp4,32 (إِشَارَة 1),32,32,1,.mp4,b9e5ccf44808d549d3d644ca0214c709e54964713ea50cb7b601697e6c40bb50,60601,3.36,25.0,84,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/32 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/32 (إِشَارَة 2).mp4,32 (إِشَارَة 2).mp4,32 (إِشَارَة 2),32,32,2,.mp4,9aba495e5b4cbd79441d00ff6f5e278edd742a1e4ba185568fbe4ac8c1443dc2,84462,3.32,25.0,83,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/33 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/33 (إِشَارَة 1).mp4,33 (إِشَارَة 1).mp4,33 (إِشَارَة 1),33,33,1,.mp4,e9da4e5304afb28c19172f712e75301aa8b9a793c847f01db7f413185a76448b,57167,2.76,25.0,69,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/33 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/33 (إِشَارَة 2).mp4,33 (إِشَارَة 2).mp4,33 (إِشَارَة 2),33,33,2,.mp4,20600c5b25dbdf205b95a53088f419109d9a7b6c911ad5bc6582c377e2d46626,84204,3.28,25.0,82,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/34 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/34 (إِشَارَة 1).mp4,34 (إِشَارَة 1).mp4,34 (إِشَارَة 1),34,34,1,.mp4,5f35111d2d6641d33bfe0957adfd397496a266970557fe5be524a24b3b3d287f,59562,3.08,25.0,77,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/34 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/34 (إِشَارَة 2).mp4,34 (إِشَارَة 2).mp4,34 (إِشَارَة 2),34,34,2,.mp4,c43055dd8fa4efdc8fabe5767d056d6e864831577518cf0533c376f77a9e531d,88869,3.64,25.0,91,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/35 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/35 (إِشَارَة 1).mp4,35 (إِشَارَة 1).mp4,35 (إِشَارَة 1),35,35,1,.mp4,904dd7bdcfdf5c64114156313aeaca699e99336a6857ea8d74c296ccf6fac677,57902,2.8,25.0,70,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/35 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/35 (إِشَارَة 2).mp4,35 (إِشَارَة 2).mp4,35 (إِشَارَة 2),35,35,2,.mp4,43f7755e71c3e6ac8de59546ffcdc265f4f3617a1e51fb84c32c948ffe23d30c,89589,3.48,25.0,87,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/36 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/36 (إِشَارَة 1).mp4,36 (إِشَارَة 1).mp4,36 (إِشَارَة 1),36,36,1,.mp4,54597b0799f5ecfb25d0c540462b8e1e54f67d06535218aa26612ec0373c3f8e,78364,2.8,25.0,70,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/36 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/36 (إِشَارَة 2).mp4,36 (إِشَارَة 2).mp4,36 (إِشَارَة 2),36,36,2,.mp4,248a6c54b07c1a384c35eb8e50ea6b811bae68af64cccb74788d548bd747439a,105644,3.4,25.0,85,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/37 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/37 (إِشَارَة 1).mp4,37 (إِشَارَة 1).mp4,37 (إِشَارَة 1),37,37,1,.mp4,deca1e006cf49eee032774a6ce68cf1f6853c06ffd01125c56eccf697b472c21,82035,3.12,25.0,78,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/37 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/37 (إِشَارَة 2).mp4,37 (إِشَارَة 2).mp4,37 (إِشَارَة 2),37,37,2,.mp4,865e34368b1c0f5a197fa09f18bee3cce9743363e16ebbc9af56bd6085769e1f,108857,3.24,25.0,81,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/38 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/38 (إِشَارَة 1).mp4,38 (إِشَارَة 1).mp4,38 (إِشَارَة 1),38,38,1,.mp4,f429de744579bea7d6f66dfa163485db92d7cb4786917863b828f98c01634014,79493,2.84,25.0,71,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/38 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/38 (إِشَارَة 2).mp4,38 (إِشَارَة 2).mp4,38 (إِشَارَة 2),38,38,2,.mp4,c6b768f0edbcc4ac18a70e0d89f8d68dfe5bdbd3d37e3b59d1fb74b4113ab73f,110006,3.44,25.0,86,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/39 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/39 (إِشَارَة 1).mp4,39 (إِشَارَة 1).mp4,39 (إِشَارَة 1),39,39,1,.mp4,4dc9b662b0fc2494f3289efb15e684d471313da4fac4de046cdb1f3622dabcd0,84851,3.28,25.0,82,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/39 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/39 (إِشَارَة 2).mp4,39 (إِشَارَة 2).mp4,39 (إِشَارَة 2),39,39,2,.mp4,f24ea7e024753e940c3b7524e027070c32d11baa34a61c6c0499a47f1396cad5,113835,3.4,25.0,85,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/4.mp4,raw/mosl_videos_dataset_Numbers/4.mp4,4.mp4,4,4,4,1,.mp4,d432a196f8575d1f46d09ce7e4ab7cdcd9da930ca54fa9b7dd37a423a6856a4a,93471,6.4,25.0,160,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/40 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/40 (إِشَارَة 1).mp4,40 (إِشَارَة 1).mp4,40 (إِشَارَة 1),40,40,1,.mp4,58df3370e8f7bcf566fff3025cf85ab2253642e1e5813c0bb30baadf8f4993ba,80141,3.766667,30.0,113,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/40 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/40 (إِشَارَة 2).mp4,40 (إِشَارَة 2).mp4,40 (إِشَارَة 2),40,40,2,.mp4,cde9718051f42beb528a2898bd47db8106da937cabebe742eb594e2dc9db8280,79301,3.32,25.0,83,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/5.mp4,raw/mosl_videos_dataset_Numbers/5.mp4,5.mp4,5,5,5,1,.mp4,dc14a98bcb5b8a28a61b7c2ed3fb635399297de8f14bb916609d72d6b4406e8d,79717,4.96,25.0,124,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/50 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/50 (إِشَارَة 1).mp4,50 (إِشَارَة 1).mp4,50 (إِشَارَة 1),50,50,1,.mp4,9ce3909a774322bbe30b6125906dadcb8683360838bf8163ddc4b9fee9b520e8,75536,2.92,25.0,73,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/50 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/50 (إِشَارَة 2).mp4,50 (إِشَارَة 2).mp4,50 (إِشَارَة 2),50,50,2,.mp4,2fd7e547ba3c7588ddd4b5a24c32aed74644248f5672f4a984d5f20da2eaa6e7,84492,3.76,25.0,94,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/6 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/6 (إِشَارَة 1).mp4,6 (إِشَارَة 1).mp4,6 (إِشَارَة 1),6,6,1,.mp4,5d92b5669c207cc73e44313dfb720184ad40f221f62716e060f42739a9e7ec3c,71655,1.88,25.0,47,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/6 (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Numbers/6 (إِشَارَة 2).mp4,6 (إِشَارَة 2).mp4,6 (إِشَارَة 2),6,6,2,.mp4,d9a551db5c75c2059886e661c54c8776086c441b71aacb21e32c9550b31aa103,63298,3.066667,30.0,92,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Numbers,vedios-dataset/mosl_videos_dataset_Numbers/60 (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Numbers/60 (إِشَارَة 1).mp4,60 (إِشَارَة 1).mp4,60 (إِشَارَة 1),60,60,1,.mp4,035407b285b9b01833ebaece452469fba5fa04e0f99850a54aa4c2c51c9da503,100376,4.1,30.0,123,460,460,True,,
